"Status","Street_Number","ML_Number","Street_Name","City","State","Zip_Code","Selling_Price","Listing_Price","MLS","DOM","CDOM","Ownership","Financing","CC","Contingent_Date","Pending_Date","Selling_Date","Style","Age","ROOM","BELL","MNFL","MNHF","UPFL","UPHF","Square_Footage","Basement_Square_Footage","BSMT","LOWR","LWFL","LWHF","HEAT","HETS","COOL","GRG_No","CRP_No","PRKD","MISC","KITC","LTDS","FRP_No","FPLD","FRPL" 
"Active","7030","12005138","Roslyn","St Louis","MO","63136","","15200.00","GSTL","230","230","Bank","","","","","","Bungalow / Cottage","73","5","2","1","0","0","0","","","Full","0","0","0","Forced Air 90+","Electric","Central-Electric","0","1","Additional Parking, Off Street","","","Fencing","0","None","None"
"Active","7032","12053362","Greenhaven","St Louis","MO","63136","","15200.00","GSTL","3","3","Private","","","","","","Bungalow / Cottage","73","6","2","1","0","0","0","1426","","Full","0","0","0","Forced Air","Gas","Central-Gas","1","0","Attached Garage, Off Street","","Breakfast Bar","","0","None",""
"Sold","7127","12030456","Dawson","St Louis","MO","63136","6600.00","5000.00","GSTL","51","51","Bank","Cash","0","6/14/2012 12:00:00 AM","7/12/2012 12:00:00 AM","7/12/2012 12:00:00 AM","Bungalow / Cottage","69","4","2","1","0","0","0","686","","Full","0","0","0","Other","Other","Other","0","0","Off Street","","","","0","",""
"Sold","7315","12037786","Marge","St Louis","MO","63136","9533.00","7300.00","GSTL","6","6","Government","Cash","0","","7/2/2012 12:00:00 AM","9/6/2012 12:00:00 AM","Ranch","56","6","2","1","0","0","0","888","","Full","0","0","0","Forced Air","Gas","Central-Electric","1","0","Basement/Tuck-Under","","","Partial Fencing, Streetlights","0","None","None"
"Sold","7145","12043393","Garesche","St Louis","MO","63136","10500.00","5000.00","GSTL","16","122","Bank","Cash","0","8/6/2012 12:00:00 AM","8/10/2012 12:00:00 AM","9/10/2012 12:00:00 AM","Bungalow / Cottage","72","7","2","1","0","0","0","1008","","Full","0","0","0","Forced Air","Gas","Central-Electric","0","0","Additional Parking","","","Fencing","0","None","None"
