"St Louis","MO","Bramlage","5533","63136","69","0","Full","1.00","38","St Louis","Central-Electric","38","Cash","1","Gas","GSTL","13000.00","","Government","11000.00","8/10/2011 12:00:00 AM","11000.00","Cash, Conventional, FHA","Sold","8/10/2011 12:00:00 AM","2.00","4/16/2011 12:00:00 AM"
"St Louis","MO","Dawson","7013","63136","69","0","Full","1.00","13","St Louis","Central-Electric","13","Cash","1","Gas","GSTL","11000.00","","Government","11000.00","10/11/2011 12:00:00 AM","11000.00","Cash, Conventional","Sold","10/13/2011 12:00:00 AM","3.00","8/5/2011 12:00:00 AM"
"St Louis","MO","Albia","5738","63136","62","0","Full","1.00","15","St Louis","Central-Electric","15","Cash","1","Gas","GSTL","11000.00","","Government","11000.00","12/9/2011 12:00:00 AM","11000.00","Cash, Conventional, FHA","Sold","12/12/2011 12:00:00 AM","2.00","8/7/2011 12:00:00 AM"
"St Louis","MO","Fletcher","5208","63136","70","0","Full","1.00","36","St Louis","None","36","Cash","0","Gas","GSTL","9000.00","","Government","11000.00","2/8/2012 12:00:00 AM","11000.00","Cash","Sold","2/16/2012 11:54:14 AM","2.00","11/28/2011 12:00:00 AM"
"Jennings","MO","THEODORE","7038","63136","65","0","Full, Partially Finished, Rec/Family Area, Sleeping Area, Walk-Out","1.00","92","St Louis","Other","92","Cash","0","Gas","GSTL","10000.00","","Government","11500.00","4/20/2012 12:00:00 AM","11500.00","Cash, Conventional","Sold","5/1/2012 1:19:33 PM","3.00","1/30/2012 12:00:00 AM"
"Jennings","MO","Fletcher","5410","63136","71","0","Full","1.00","23","St Louis","Other","23","Cash","0","Gas","GSTL","13000.00","","Bank","12000.00","8/10/2011 12:00:00 AM","12000.00","Cash","Sold","8/10/2011 12:00:00 AM","2.00","7/6/2011 12:00:00 AM"
"Jennings","MO","Dawson","7027","63136","63","0","Concrete Block, Full","1.00","118","St Louis","Other","118","Cash","1","Other","GSTL","15000.00","","Bank","12000.00","12/13/2011 12:00:00 AM","12000.00","Cash, Conventional","Sold","12/13/2011 12:00:00 AM","2.00","8/9/2011 12:00:00 AM"
"St Louis","MO","Albia","5740","63136","73","","Full","1.00","18","St Louis","Central-Electric","18","Cash","1","Gas","GSTL","12500.00","","Government","12000.00","2/28/2012 12:00:00 AM","12000.00","Cash, Conventional","Sold","3/16/2012 1:10:55 PM","3.00","1/23/2012 12:00:00 AM"
"Jennings","MO","Apricot","5631","63136","99","0","Poured Concrete","1.00","19","St Louis","Other","19","Private","1","Gas","GSTL","12475.00","","Private","12475.00","1/10/2012 12:00:00 AM","12475.00","Cash, Owner May Finance, Private","Sold","1/17/2012 12:38:43 PM","3.00","12/8/2011 12:00:00 AM"
"St Louis","MO","Fairridge","5503","63136","69","0","Full","1.00","33","St Louis","Other","33","Cash","1","Gas","GSTL","15900.00","","Bank","12500.00","2/3/2012 12:00:00 AM","12500.00","Cash, Conventional","Sold","2/6/2012 10:28:27 AM","2.00","10/26/2011 12:00:00 AM"
"St Louis","MO","Esterbrook","7431","63136","64","0","Full","1.00","108","St Louis","None","108","Cash","1","Gas","GSTL","12500.00","","Private","12601.00","3/15/2012 12:00:00 AM","12601.00","Cash, Conventional","Sold","3/20/2012 5:58:32 PM","2.00","10/24/2011 12:00:00 AM"
"Jennings","MO","Seymour","7113","63136","72","0","Full","1.00","39","St Louis","Central-Electric","39","Cash","1","Gas","GSTL","19000.00","","Private","13000.00","7/7/2011 12:00:00 AM","13000.00","Cash, Conventional","Sold","8/18/2011 12:00:00 AM","2.00","5/19/2011 12:00:00 AM"
"St Louis","MO","Marge","7306","63136","52","","Full","1.00","5","St Louis","Ceiling Fan, Central-Electric","5","Conventional","1","Gas","GSTL","13000.00","","Bank","13000.00","6/27/2012 12:00:00 AM","13000.00","Cash, Conventional","Sold","6/28/2012 1:14:27 PM","3.00","6/7/2012 12:00:00 AM"
"St Louis","MO","Greenhaven","7100","63136","72","","Full","1.00","22","St Louis","Other","22","Cash","0","Gas","GSTL","9500.00","","Bank","13100.00","5/11/2012 12:00:00 AM","13100.00","Cash","Sold","5/11/2012 10:26:05 AM","2.00","3/19/2012 12:00:00 AM"
"Country Club Hills","MO","Esterbrook","7464","63136","65","0","Full","1.00","82","St Louis","Ceiling Fan, Central-Electric","82","Cash","1","Gas","GSTL","14000.00","","Private","14000.00","10/28/2011 12:00:00 AM","14000.00","Cash, Conventional, FHA, VA","Sold","2/1/2012 6:45:36 AM","2.00","7/21/2011 12:00:00 AM"
"St Louis","MO","Emma","7227","63136","67","","Full, Partially Finished","1.00","28","St Louis","Central-Electric","28","Cash","0","Gas","GSTL","13500.00","","Government","14050.00","4/27/2012 12:00:00 AM","14050.00","Cash, Conventional","Sold","5/23/2012 12:24:34 PM","3.00","3/20/2012 12:00:00 AM"
"St Louis","MO","Gatesworth","5627","63136","70","0","Partially Finished","1.00","54","St Louis","Central-Electric","54","Cash","0","Gas","GSTL","13500.00","","Government","14700.00","11/30/2011 12:00:00 AM","14700.00","Cash, Conventional","Sold","12/2/2011 12:00:00 AM","2.00","10/7/2011 12:00:00 AM"
