"Selling_Date","DOM","Listing_Date","Listing_Price","Status","Selling_Price","Pending_Date" 
"1/25/2012 12:00:00 AM","5","12/5/2011 12:00:00 AM","49900.00","Sold","48000.00","12/10/2011 12:00:00 AM"
"11/14/2011 12:00:00 AM","253","3/1/2011 12:00:00 AM","55000.00","Sold","50000.00","11/9/2011 12:00:00 AM"
"2/10/2012 12:00:00 AM","374","1/22/2011 12:00:00 AM","69000.00","Sold","53000.00","2/1/2012 12:00:00 AM"
"3/15/2012 12:00:00 AM","7","1/31/2012 12:00:00 AM","55000.00","Sold","55000.00","2/9/2012 12:00:00 AM"
"7/21/2011 12:00:00 AM","9","6/20/2011 12:00:00 AM","60000.00","Sold","60000.00","6/29/2011 12:00:00 AM"
"11/30/2011 12:00:00 AM","83","6/29/2011 12:00:00 AM","64900.00","Sold","66275.00","9/22/2011 12:00:00 AM"
"1/3/2012 12:00:00 AM","128","7/16/2011 12:00:00 AM","67500.00","Sold","67500.00","11/21/2011 12:00:00 AM"
"4/25/2012 12:00:00 AM","78","2/8/2012 12:00:00 AM","69900.00","Sold","69000.00","4/19/2012 12:00:00 AM"
"10/18/2011 12:00:00 AM","115","6/7/2011 12:00:00 AM","71000.00","Sold","71000.00","10/3/2011 12:00:00 AM"
"1/9/2012 12:00:00 AM","208","4/28/2011 12:00:00 AM","70000.00","Sold","72000.00","1/9/2012 12:00:00 AM"
"11/4/2011 12:00:00 AM","40","8/10/2011 12:00:00 AM","74900.00","Sold","73000.00","9/19/2011 12:00:00 AM"
"8/31/2011 12:00:00 AM","136","3/8/2011 12:00:00 AM","82900.00","Sold","73500.00","7/22/2011 12:00:00 AM"
"6/28/2011 12:00:00 AM","51","3/15/2011 12:00:00 AM","80000.00","Sold","75000.00","5/5/2011 12:00:00 AM"
"6/7/2012 12:00:00 AM","26","3/23/2012 12:00:00 AM","58000.00","Sold","76000.00","4/18/2012 12:00:00 AM"
"12/28/2011 12:00:00 AM","130","8/17/2011 12:00:00 AM","79900.00","Sold","76500.00","12/28/2011 12:00:00 AM"
"4/25/2012 12:00:00 AM","62","1/12/2012 12:00:00 AM","74900.00","Sold","77100.00","3/12/2012 12:00:00 AM"
"6/14/2012 12:00:00 AM","127","1/18/2012 12:00:00 AM","89900.00","Sold","85000.00","5/24/2012 12:00:00 AM"
"6/15/2012 12:00:00 AM","9","4/14/2012 12:00:00 AM","89000.00","Sold","85000.00","4/22/2012 12:00:00 AM"
"2/16/2012 12:00:00 AM","219","7/13/2011 12:00:00 AM","93000.00","Sold","86000.00","2/16/2012 12:00:00 AM"
"6/15/2012 12:00:00 AM","39","3/7/2012 12:00:00 AM","94400.00","Sold","91400.00","4/15/2012 12:00:00 AM"
"1/13/2012 12:00:00 AM","436","10/27/2010 12:00:00 AM","96900.00","Sold","94500.00","1/12/2012 12:00:00 AM"
"4/27/2012 12:00:00 AM","21","3/6/2012 12:00:00 AM","97900.00","Sold","95000.00","3/27/2012 12:00:00 AM"
"2/16/2012 12:00:00 AM","125","10/5/2011 12:00:00 AM","99900.00","Sold","98900.00","2/9/2012 12:00:00 AM"
"7/18/2011 12:00:00 AM","3","5/24/2011 12:00:00 AM","100000.00","Sold","102000.00","5/27/2011 12:00:00 AM"
"11/3/2011 12:00:00 AM","63","8/12/2011 12:00:00 AM","103900.00","Sold","102000.00","10/14/2011 12:00:00 AM"
"10/25/2011 12:00:00 AM","172","5/5/2011 12:00:00 AM","109900.00","Sold","103000.00","10/24/2011 12:00:00 AM"
"3/22/2012 12:00:00 AM","85","10/24/2011 12:00:00 AM","112900.00","Sold","104500.00","1/11/2012 12:00:00 AM"
"7/21/2011 12:00:00 AM","37","6/7/2011 12:00:00 AM","119900.00","Sold","116000.00","7/14/2011 12:00:00 AM"
"11/18/2011 12:00:00 AM","22","9/7/2011 12:00:00 AM","129000.00","Sold","125000.00","9/29/2011 12:00:00 AM"
"9/26/2011 12:00:00 AM","16","8/6/2011 12:00:00 AM","129999.00","Sold","127500.00","8/22/2011 12:00:00 AM"
