"Status","Street_Number","ML_Number","Street_Name","City","State","Zip_Code","Selling_Price","Listing_Price","MLS","DOM","CDOM","Ownership","Financing","CC","Contingent_Date","Pending_Date","Selling_Date","Style","Age","ROOM","BELL","MNFL","MNHF","UPFL","UPHF","Square_Footage","Basement_Square_Footage","BSMT","LOWR","LWFL","LWHF","HEAT","HETS","COOL","GRG_No","CRP_No","PRKD","MISC","KITC","LTDS","FRP_No","FPLD","FRPL" 
"Active","2856","12001520","MEADOWLARK","Jennings","MO","63136","","38900.00","GSTL","229","229","Private","","","","","","Ranch","49","5","3","1","0","0","0","888","","Full, Poured Concrete","0","0","0","Forced Air","Gas","Central-Electric","0","0","Off Street","","Eat-In Kitchen, Pantry","Streetlights","0","",""
"Active","9850","12048444","Dennis ","St Louis","MO","63136","","37700.00","GSTL","1","1","Private","","","","","","Ranch","57","5","3","1","0","0","0","1032","","Slab","0","0","0","Forced Air","Gas","Central-Electric","0","0","Off Street","Patio, Utility Shed","Eat-In Kitchen","Chain Link Fence","0","None","None"
"Sold","34","12029668","Westdell","St Louis","MO","63136","10000.00","14900.00","GSTL","33","33","Private","Cash","0","","6/20/2012 12:00:00 AM","7/16/2012 12:00:00 AM","Ranch","59","5","3","1","0","0","0","874","","Concrete Block, Full","0","0","0","Forced Air","Gas","Central-Electric","0","1","Covered, Off Street","","","Fencing","0","None","None"
"Sold","9720","12015366","Green Valley","St Louis","MO","63136","10998.00","18500.00","GSTL","122","122","Bank","Cash","0","","7/16/2012 12:00:00 AM","8/3/2012 12:00:00 AM","Ranch","60","6","3","1","0","0","0","1104","","Space/Crawl or Other","0","0","0","Forced Air","Gas","1 Window/Wall","0","0","Other","","","","0","",""
"Sold","9606","12005744","Newton","St Louis","MO","63136","16500.00","17000.00","GSTL","33","33","Government","Cash","0","","3/26/2012 12:00:00 AM","6/26/2012 12:00:00 AM","Ranch","46","6","3","2","0","0","0","1118","","8 ft + pour, Full","0","0","0","Forced Air","Gas","Central-Electric","1","0","Attached Garage","Near Public Trans","Eat-In Kitchen","Partial Fencing, Sidewalks","0","","None"
