"City","State","Street_Name","Street_Number","Zip_Code","Age","ASOC","BSMT","Bathrooms","CDOM","County","COOL","DOM","Financing","GRG_No","HETS","MLS","Listing_Price","MODL","Ownership","Search_Price","Selling_Date","Selling_Price","TERM","Status","Status_Date","Bedrooms","Listing_Date" 
"St Louis","MO","Childress","3222","63139","82","0","Full, Partially Finished, Poured Concrete","1.00","145","St Louis City","Central-Electric","145","Conventional","0","Gas","GSTL","139900.00","","Private","130000.00","8/26/2011 12:00:00 AM","130000.00","Cash, Conventional, FHA, Private, RRM/ARM, VA","Sold","8/27/2011 12:00:00 AM","2.00","3/8/2011 12:00:00 AM"
"St Louis","MO","Plainview","6731","63109","72","0","Full, Walk-Out","1.00","83","St Louis City","Central-Electric","83","Other","1","Gas","GSTL","145000.00","","Private","130000.00","8/25/2011 12:00:00 AM","130000.00","Cash, Conventional, FHA, VA","Sold","8/29/2011 12:00:00 AM","2.00","5/9/2011 12:00:00 AM"
"St Louis","MO","Bradley","6309","63139","84","0","Full, Poured Concrete, Walk-Out","2.00","8","St Louis City","Central-Electric","8","Conventional","1","Electric","GSTL","139900.00","","Private","130900.00","7/14/2011 12:00:00 AM","130900.00","Cash, Conventional, FHA, RRM/ARM, VA","Sold","7/19/2011 12:00:00 AM","3.00","5/10/2011 12:00:00 AM"
"St Louis","MO","Pernod","6747","63139","72","0","Bathroom in LL, Full, Partially Finished, Stone/Rock, Storage/Locker, Walk-Out","2.00","44","St Louis City","Central-Gas","44","Cash","2","Gas","GSTL","139900.00","","Private","134000.00","8/1/2011 12:00:00 AM","134000.00","Cash, Conventional","Sold","8/1/2011 12:00:00 AM","4.00","4/13/2011 12:00:00 AM"
"St Louis","MO","Marquette","6018","63139","71","0","Partially Finished, Rec/Family Area","1.00","34","St Louis City","Central-Electric","34","Conventional","1","Gas","GSTL","139900.00","","Private","134000.00","9/16/2011 12:00:00 AM","134000.00","Cash, Conventional, FHA, VA","Sold","9/16/2011 12:00:00 AM","2.00","7/12/2011 12:00:00 AM"
"St Louis","MO","Pernod","6642","63139","65","0","Partial","2.00","233","St Louis City","Central-Electric","233","Conventional","1","Gas","GSTL","139500.00","","Private","134150.00","12/14/2011 12:00:00 AM","134150.00","Cash, Conventional","Sold","12/16/2011 12:00:00 AM","3.00","3/22/2011 12:00:00 AM"
"St Louis","MO","Oleatha","6031","63139","74","0","Full, Partially Finished, Rec/Family Area, Walk-Out","1.00","390","St Louis City","Central-Electric, Zoned","390","Conventional","2","Gas","GSTL","149900.00","","Private","135000.00","10/14/2011 12:00:00 AM","135000.00","Cash, Conventional, FHA","Sold","10/14/2011 12:00:00 AM","4.00","8/30/2010 12:00:00 AM"
"St Louis","MO","Potomac","6223","63139","80","0","Bathroom in LL, Full, Partially Finished, Stone/Rock","3.00","84","St Louis City","Ceiling Fan, Central-Electric","84","Conventional","1","Gas, Steam","GSTL","140900.00","","Private","135218.00","2/17/2012 12:00:00 AM","135218.00","Cash, Conventional, FHA, VA","Sold","2/17/2012 3:03:28 PM","3.00","11/9/2011 12:00:00 AM"
"St Louis","MO","Sutherland","6709","63109","71","0","Bathroom in LL, Full, Partially Finished, Rec/Family Area, Walk-Out","3.00","0","St Louis City","Central-Electric","0","Conventional","1","Gas","GSTL","136000.00","","Owner by Contract","136000.00","11/4/2011 12:00:00 AM","136000.00","Cash, Conventional, FHA, VA","Sold","11/17/2011 12:00:00 AM","3.00","10/24/2011 12:00:00 AM"
"St Louis","MO","Winona","7138","63109","61","0","Bathroom in LL, Full, Partially Finished, Rec/Family Area","2.00","235","St Louis City","Central-Electric","196","Conventional","0","Gas","GSTL","145000.00","","Private","138000.00","9/1/2011 12:00:00 AM","138000.00","Cash, Conventional, FHA, VA","Sold","9/1/2011 12:00:00 AM","3.00","2/16/2011 12:00:00 AM"
"St Louis","MO","Scanlan","6557","63139","87","0","Full, Rec/Family Area, Roughed-In Bath, Sump Pit/Pump, Stone/Rock","1.00","76","St Louis City","Ceiling Fan, Central-Electric","76","FHA","2","Gas","GSTL","144900.00","","Private","138000.00","10/11/2011 12:00:00 AM","138000.00","Cash, Conventional, FHA, VA","Sold","10/11/2011 12:00:00 AM","2.00","7/13/2011 12:00:00 AM"
"St Louis","MO","Potomac","6208","63139","62","","Full, Poured Concrete","1.00","160","St Louis City","Ceiling Fan, Central-Electric","160","FHA","1","Gas","GSTL","145000.00","","Private","138000.00","6/28/2012 12:00:00 AM","138000.00","Cash, Conventional, FHA, RRM/ARM","Sold","6/28/2012 4:43:52 PM","2.00","1/16/2012 12:00:00 AM"
"St Louis","MO","Bradley","6720","63139","85","0","8 ft + pour, Full, Partially Finished, Poured Concrete, Rec/Family Area","3.00","184","St Louis City","Ceiling Fan, Central-Electric","184","Conventional","1","Gas","GSTL","155000.00","","Private","142500.00","3/21/2012 12:00:00 AM","142500.00","Cash, Conventional, FHA, Government, RRM/ARM, VA","Sold","3/22/2012 9:58:49 AM","3.00","8/8/2011 12:00:00 AM"
"St Louis","MO","Potomac","6050","63139","71","","Full, Rec/Family Area, Storage/Locker, Walk-Out","3.00","10","St Louis City","2 Window/Wall, Ceiling Fan, Central-Electric","10","Conventional","2","Gas","GSTL","150000.00","","Private","145000.00","6/7/2012 12:00:00 AM","145000.00","Cash, Conventional, FHA, VA","Sold","6/7/2012 4:26:16 PM","3.00","3/31/2012 12:00:00 AM"
"St Louis","MO","Hancock","6812","63139","0","0","Full, Poured Concrete, Rec/Family Area","1.00","19","St Louis City","Ceiling Fan, Central-Electric, Zoned","19","FHA","2","Gas","GSTL","144900.00","","Private","146000.00","4/30/2012 12:00:00 AM","146000.00","Cash, Conventional, FHA, VA","Sold","6/8/2012 10:22:31 AM","3.00","2/18/2012 12:00:00 AM"
"St Louis","MO","Mardel","6954","63109","82","0","Full","2.00","177","St Louis City","Ceiling Fan, Central-Electric","1","Conventional","0","Gas","GSTL","154900.00","","Private","149000.00","11/28/2011 12:00:00 AM","149000.00","Cash, FHA, Lease, VA","Sold","11/28/2011 12:00:00 AM","3.00","10/12/2011 12:00:00 AM"
"St Louis","MO","HANCOCK","6817","63139","89","","Full","2.00","79","St Louis City","Ceiling Fan, Central-Electric","79","FHA","1","Gas","GSTL","159900.00","","Private","152000.00","5/1/2012 12:00:00 AM","152000.00","Cash, Conventional","Sold","5/1/2012 5:06:30 PM","3.00","2/1/2012 12:00:00 AM"
"St Louis","MO","Pernod","6309","63139","81","0","Full, Storage/Locker","1.00","87","St Louis City","Ceiling Fan, Central-Electric","87","FHA","2","Gas","GSTL","159900.00","","Private","152000.00","6/15/2012 12:00:00 AM","152000.00","Cash, Conventional, FHA, VA, Other","Sold","6/16/2012 10:38:34 PM","2.00","2/22/2012 12:00:00 AM"
"St Louis","MO","McCausland","4572","63109","70","0","Bathroom in LL, Partially Finished, Rec/Family Area, Sleeping Area, Walk-Out","2.00","144","St Louis City","Central-Electric","144","Conventional","1","Gas","GSTL","159900.00","","Private","153000.00","10/6/2011 12:00:00 AM","153000.00","Cash, Conventional, FHA, VA","Sold","10/6/2011 12:00:00 AM","2.00","3/28/2011 12:00:00 AM"
"St Louis","MO","Winona","6619","63109","70","0","Full","1.00","37","St Louis City","Ceiling Fan, Central-Electric","37","Conventional","1","Gas","GSTL","159900.00","","Private","154000.00","5/2/2012 12:00:00 AM","154000.00","Cash, Conventional, FHA, VA","Sold","5/2/2012 3:25:48 PM","2.00","2/13/2012 12:00:00 AM"
"St Louis","MO","Pernod","6580","63139","72","0","Full","2.00","125","St Louis City","Central-Electric","125","Conventional","0","Gas","GSTL","159900.00","","Private","155000.00","10/20/2011 12:00:00 AM","155000.00","Cash, Conventional, FHA, VA","Sold","10/20/2011 12:00:00 AM","3.00","6/13/2011 12:00:00 AM"
"St Louis","MO","Potomac","6327","63139","72","0","Bathroom in LL, Full, Partially Finished","2.00","93","St Louis City","Central-Electric","93","Conventional","1","Gas","GSTL","157990.00","","Private","155690.00","10/28/2011 12:00:00 AM","155690.00","Cash, Conventional, FHA, VA","Sold","10/28/2011 12:00:00 AM","3.00","7/5/2011 12:00:00 AM"
"St Louis","MO","Arthur","6708","63139","97","0","Cellar, Poured Concrete, Walk-Out","1.00","79","St Louis City","Central-Electric","79","Conventional","0","Gas","GSTL","164900.00","","Private","158000.00","7/14/2011 12:00:00 AM","158000.00","Cash, Conventional, FHA, VA","Sold","7/15/2011 12:00:00 AM","3.00","4/3/2011 12:00:00 AM"
"St Louis","MO","Pernod","6411","63139","82","0","Full, Walk-Out","2.00","129","St Louis City","Ceiling Fan, Central-Electric","129","Conventional","0","Gas","GSTL","169500.00","","Private","158000.00","11/21/2011 12:00:00 AM","158000.00","Cash, Conventional, FHA","Sold","11/22/2011 12:00:00 AM","2.00","7/12/2011 12:00:00 AM"
"St Louis","MO","Mardel","6327","63109","76","0","Full","2.00","12","St Louis City","Central-Electric","12","Conventional","2","Gas","GSTL","169000.00","","Private","158000.00","9/2/2011 12:00:00 AM","158000.00","Cash, Conventional","Sold","9/7/2011 12:00:00 AM","3.00","5/17/2011 12:00:00 AM"
"St Louis","MO","Lansdowne","6709","63109","66","0","Bathroom in LL, Full, Partially Finished, Rec/Family Area","2.00","31","St Louis City","Central-Electric","31","Conventional","2","Gas","GSTL","169999.00","","Private","162500.00","7/20/2011 12:00:00 AM","162500.00","Cash, Conventional, FHA, VA","Sold","7/28/2011 12:00:00 AM","2.00","5/16/2011 12:00:00 AM"
"St Louis","MO","Potomac","6047","63139","71","0","Full, Stone/Rock","1.00","47","St Louis City","Central-Electric","47","Conventional","2","Gas","GSTL","165000.00","","Private","165000.00","5/31/2012 12:00:00 AM","165000.00","Cash, Conventional, FHA, VA","Sold","5/31/2012 2:37:09 PM","2.00","2/22/2012 12:00:00 AM"
"St Louis","MO","Scanlan","6724","63139","94","0","Full, Walk-Out","2.00","54","St Louis City","Central-Electric","54","Other","0","Gas","GSTL","168900.00","","Private","166000.00","12/19/2011 12:00:00 AM","166000.00","Cash, Conventional, FHA, RRM/ARM","Sold","12/19/2011 12:00:00 AM","4.00","9/27/2011 12:00:00 AM"
"St Louis","MO","Pernod","7059","63139","101","0","Full, Walk-Out","2.00","96","St Louis City","Central-Electric","96","VA","2","Gas","GSTL","169900.00","","Private","167500.00","9/15/2011 12:00:00 AM","167500.00","Cash, Conventional, FHA, VA","Sold","9/19/2011 12:00:00 AM","2.00","5/2/2011 12:00:00 AM"
"St Louis","MO","Winona","6652","63109","71","0","Bathroom in LL, 8 ft + pour, Full, Partially Finished, Rec/Family Area, Sleeping Area, Walk-Out","2.00","244","St Louis City","Central-Electric","126","Conventional","1","Gas","GSTL","179900.00","","Private","175000.00","6/11/2012 12:00:00 AM","175000.00","Cash, Conventional, FHA, VA","Sold","6/12/2012 7:51:33 AM","3.00","12/19/2011 12:00:00 AM"
"St Louis","MO","Pernod","6950","63139","107","0","Full, Roughed-In Bath, Walk-Out","2.00","412","St Louis City","Ceiling Fan, Central-Electric","6","Conventional","2","Gas","GSTL","169900.00","","Private","175000.00","2/15/2012 12:00:00 AM","175000.00","Cash, Conventional, FHA, VA","Sold","2/16/2012 9:26:27 AM","3.00","1/6/2012 12:00:00 AM"
"St Louis","MO","Hancock","6515","63139","75","0","Full, Unfinished","3.00","25","St Louis City","Central-Electric","25","Conventional","2","Gas","GSTL","184900.00","","Private","175000.00","3/15/2012 12:00:00 AM","175000.00","Cash, FHA, RRM/ARM, VA","Sold","3/16/2012 2:25:09 PM","4.00","2/1/2012 12:00:00 AM"
"St Louis","MO","Lindenwood","6612","63109","71","0","Bathroom in LL, Full","2.00","82","St Louis City","Ceiling Fan, Central-Electric","82","FHA","1","Gas","GSTL","179999.00","","Private","175000.00","6/29/2012 12:00:00 AM","175000.00","Cash, Conventional, FHA, VA","Sold","7/2/2012 4:19:43 PM","3.00","4/9/2012 12:00:00 AM"
"St Louis","MO","Winona","6600","63109","71","0","Bathroom in LL, Full, Walk-Out","2.00","137","St Louis City","Ceiling Fan, Central-Electric","137","Conventional","1","Gas","GSTL","179900.00","","Private","176500.00","8/29/2011 12:00:00 AM","176500.00","Cash, Conventional, FHA, VA","Sold","8/29/2011 12:00:00 AM","2.00","3/2/2011 12:00:00 AM"
"St Louis","MO","Mccausland","4633","63109","71","0","Full, Stone/Rock, Walk-Out","2.00","35","St Louis City","Ceiling Fan, Central-Electric, Zoned","35","FHA","0","Electric, Gas","GSTL","189900.00","","Private","180000.00","7/22/2011 12:00:00 AM","180000.00","Cash, Conventional, FHA, VA","Sold","7/22/2011 12:00:00 AM","4.00","4/18/2011 12:00:00 AM"
"St Louis","MO","Bancroft","7082","63109","0","0","8 ft + pour, Sump Pit/Pump","3.00","39","St Louis City","Central-Electric","39","Conventional","0","Gas","GSTL","168000.00","The Arthur","Private","180500.00","7/24/2011 12:00:00 AM","180500.00","Cash, Conventional, FHA, VA","Sold","7/24/2011 12:00:00 AM","2.00","5/1/2011 12:00:00 AM"
"St Louis","MO","Tamm","3619","63109","73","","Full","2.00","47","St Louis City","Central-Electric","47","FHA","2","Gas","GSTL","189900.00","","Private","182000.00","5/10/2012 12:00:00 AM","182000.00","Cash, Conventional, FHA, Government","Sold","5/10/2012 2:42:20 PM","3.00","1/17/2012 12:00:00 AM"
"St Louis","MO","Marquette","6630","63139","73","0","Full, Walk-Out","1.00","17","St Louis City","Central-Electric","17","Conventional","2","Gas","GSTL","199000.00","","Private","182700.00","10/4/2011 12:00:00 AM","182700.00","Cash, Conventional, FHA, VA","Sold","10/11/2011 12:00:00 AM","3.00","8/15/2011 12:00:00 AM"
"St Louis","MO","Bancroft","6657","63109","73","0","Full, Sump Pit/Pump, Stone/Rock, Walk-Out","2.00","138","St Louis City","Central-Electric","138","FHA","1","Gas","GSTL","186900.00","","Private","183000.00","8/8/2011 12:00:00 AM","183000.00","Cash, Conventional, FHA","Sold","8/8/2011 12:00:00 AM","2.00","3/2/2011 12:00:00 AM"
"St Louis","MO","Lindenwood","6655","63109","73","0","Full, Stone/Rock, Walk-Out","1.00","65","St Louis City","Ceiling Fan, Central-Electric","36","Conventional","1","Gas","GSTL","189900.00","","Private","185000.00","5/29/2012 12:00:00 AM","185000.00","Assumption, Cash, FHA, VA","Sold","5/29/2012 5:52:53 PM","2.00","4/19/2012 12:00:00 AM"
"St Louis","MO","Mardel","6406","63109","73","0","Full, Storage/Locker","2.00","18","St Louis City","Ceiling Fan, Central-Electric","18","Conventional","1","Gas","GSTL","199900.00","","Private","191000.00","5/10/2012 12:00:00 AM","191000.00","Cash, Conventional, FHA, VA","Sold","5/10/2012 2:50:49 PM","3.00","3/14/2012 12:00:00 AM"
"St Louis","MO","Arthur","6408","63139","112","0","Full, 9 ft + pour, Poured Concrete, Roughed-In Bath, Sump Pit/Pump","2.00","179","St Louis City","Ceiling Fan, Central-Electric","179","Conventional","2","Gas","GSTL","204900.00","","Private","194500.00","1/3/2012 12:00:00 AM","194500.00","Cash, Conventional, FHA, VA","Sold","1/4/2012 12:00:00 AM","3.00","6/3/2011 12:00:00 AM"
"St Louis","MO","Hancock","6653","63139","121","0","Sump Pit/Pump, Walk-Out","3.00","238","St Louis City","Ceiling Fan, Central-Electric","238","Conventional","1","Gas","GSTL","204900.00","","Private","195000.00","5/15/2012 12:00:00 AM","195000.00","Cash, Conventional, FHA, VA","Sold","5/18/2012 3:42:28 PM","4.00","8/19/2011 12:00:00 AM"
"St Louis","MO","Sutherland","6647","63109","76","0","Bathroom in LL, Full, Partially Finished, Stone/Rock, Walk-Out","3.00","56","St Louis City","Central-Electric, Zoned","56","FHA","2","Electric, Gas","GSTL","209900.00","","Private","204500.00","5/17/2012 12:00:00 AM","204500.00","Cash, Conventional, FHA, Government, VA","Sold","5/20/2012 10:25:17 PM","3.00","1/23/2012 12:00:00 AM"
"St Louis","MO","Mardel","6324","63109","81","0","8 ft + pour, Partially Finished","2.00","24","St Louis City","Central-Electric","24","Cash","2","Gas","GSTL","224900.00","","Private","205000.00","7/25/2011 12:00:00 AM","205000.00","Cash, Conventional, FHA, VA","Sold","7/26/2011 12:00:00 AM","3.00","5/5/2011 12:00:00 AM"
"St Louis","MO","Oleatha","6701","63139","81","0","Full, Walk-Out","2.00","61","St Louis City","Ceiling Fan, Central-Electric","61","Conventional","1","Gas","GSTL","214900.00","","Private","205000.00","5/25/2012 12:00:00 AM","205000.00","Cash, Conventional, FHA, VA","Sold","5/29/2012 10:51:38 AM","3.00","2/8/2012 12:00:00 AM"
"St Louis","MO","Oleatha","6053","63139","75","0","Full, Sump Pit/Pump, Walk-Out","2.00","35","St Louis City","Ceiling Fan, Central-Electric","35","Private","1","Gas","GSTL","235000.00","","Private","207500.00","7/13/2011 12:00:00 AM","207500.00","Cash, Conventional","Sold","7/13/2011 12:00:00 AM","4.00","5/13/2011 12:00:00 AM"
"St Louis","MO","Winona","6643","63109","70","0","Full, Stone/Rock, Walk-Out","2.00","131","St Louis City","Central-Electric","131","Conventional","1","Gas","GSTL","217000.00","","Private","210000.00","8/30/2011 12:00:00 AM","210000.00","Cash, Conventional, FHA, Government, Private, RRM/ARM, VA","Sold","8/31/2011 12:00:00 AM","3.00","4/14/2011 12:00:00 AM"
"St Louis","MO","Pernod","6306","63139","74","0","Full, Partially Finished","2.00","209","St Louis City","Ceiling Fan, Central-Electric","37","Other","2","Gas","GSTL","210000.00","","Private","210000.00","11/1/2011 12:00:00 AM","210000.00","Cash, Conventional, FHA","Sold","11/1/2011 12:00:00 AM","3.00","8/22/2011 12:00:00 AM"
"St Louis","MO","Winona","6608","63109","71","0","Bathroom in LL, Full, Partially Finished, Rec/Family Area, Walk-Out","3.00","105","St Louis City","Ceiling Fan, Central-Electric","105","Conventional","2","Gas","GSTL","215000.00","","Private","211500.00","9/23/2011 12:00:00 AM","211500.00","Cash, Conventional, FHA, VA","Sold","9/23/2011 12:00:00 AM","4.00","5/2/2011 12:00:00 AM"
"St Louis","MO","Oleatha","6541","63139","81","0","Full, Stone/Rock","2.00","63","St Louis City","Ceiling Fan, Central-Electric","63","Conventional","1","Gas","GSTL","229000.00","","Private","212000.00","8/30/2011 12:00:00 AM","212000.00","Cash, Conventional, FHA","Sold","8/30/2011 12:00:00 AM","4.00","6/23/2011 12:00:00 AM"
"St Louis","MO","Pernod","6037","63139","72","0","Full, Partially Finished, Rec/Family Area, Stone/Rock, Walk-Out","2.00","65","St Louis City","Ceiling Fan, Central-Electric","65","Conventional","2","Gas","GSTL","234900.00","","Private","220000.00","7/22/2011 12:00:00 AM","220000.00","Cash, Conventional, FHA, VA","Sold","7/25/2011 12:00:00 AM","3.00","4/29/2011 12:00:00 AM"
"St Louis","MO","Winona","6557","63109","57","0","Bathroom in LL, Partially Finished, Poured Concrete, Rec/Family Area, Walk-Out","3.00","40","St Louis City","Ceiling Fan, Central-Electric","40","Conventional","2","Electric, Gas","GSTL","237500.00","","Private","234000.00","8/23/2011 12:00:00 AM","234000.00","Cash, Conventional, RRM/ARM","Sold","8/23/2011 12:00:00 AM","3.00","4/21/2011 12:00:00 AM"
"St Louis","MO","Mardel","6303","63109","72","0","Full, Partially Finished, Walk-Out","2.00","97","St Louis City","Ceiling Fan, Central-Electric, Zoned","97","Conventional","0","Gas","GSTL","239900.00","","Private","237000.00","9/15/2011 12:00:00 AM","237000.00","Cash, Conventional, FHA, VA","Sold","9/15/2011 12:00:00 AM","4.00","5/3/2011 12:00:00 AM"
"St Louis","MO","Tholozan","6212","63109","75","0","Full, Stone/Rock","2.00","60","St Louis City","Central-Electric","60","Conventional","2","Gas","GSTL","259900.00","","Private","245000.00","12/14/2011 12:00:00 AM","245000.00","Cash, Conventional, FHA, VA","Sold","12/15/2011 12:00:00 AM","3.00","9/11/2011 12:00:00 AM"
"St Louis","MO","Winona","6640","63109","72","","Full, Poured Concrete, Walk-Out","2.00","116","St Louis City","Ceiling Fan, Central-Electric","116","Conventional","2","Gas","GSTL","254000.00","","Private","245000.00","6/28/2012 12:00:00 AM","245000.00","Cash, Conventional, RRM/ARM","Sold","7/3/2012 9:42:24 AM","4.00","3/4/2012 12:00:00 AM"
"St Louis","MO","Childress","3655","63109","80","0","Fireplace in LL, Full, Rec/Family Area, Stone/Rock, Walk-Out","2.00","195","St Louis City","Ceiling Fan, Central-Electric, Zoned","195","Conventional","2","Gas","GSTL","279500.00","","Private","262000.00","10/20/2011 12:00:00 AM","262000.00","Cash, Conventional, FHA, VA","Sold","10/21/2011 12:00:00 AM","3.00","3/28/2011 12:00:00 AM"
"St Louis","MO","Fyler","6641","63139","10","0","8 ft + pour, Full, Partially Finished, Poured Concrete, Rec/Family Area, Sump Pit/Pump","3.00","43","St Louis City","Central-Electric","43","Conventional","2","Gas","GSTL","325000.00","","Private","310000.00","8/4/2011 12:00:00 AM","310000.00","Cash, Conventional","Sold","8/8/2011 12:00:00 AM","3.00","6/9/2011 12:00:00 AM"
"St Louis","MO","Pernod","6225","63139","80","0","Bathroom in LL, Concrete Block, Full, Partially Finished, Rec/Family Area, Walk-Out","3.00","35","St Louis City","Ceiling Fan, Central-Electric, Central-Gas","35","Conventional","1","Electric, Gas","GSTL","259900.00","","Private","240000.00","2/3/2012 12:00:00 AM","240000.00","Cash, Conventional, FHA, VA","Sold","2/3/2012 3:16:45 PM","3.00","12/29/2011 12:00:00 AM"
