"Status","Street_Number","ML_Number","Street_Name","City","State","Zip_Code","Selling_Price","Listing_Price","MLS","DOM","CDOM","Ownership","Financing","CC","Contingent_Date","Pending_Date","Selling_Date","Style","Age","ROOM","BELL","MNFL","MNHF","UPFL","UPHF","Square_Footage","Basement_Square_Footage","BSMT","LOWR","LWFL","LWHF","HEAT","HETS","COOL","GRG_No","CRP_No","PRKD","MISC","KITC","LTDS","FRP_No","FPLD","FRPL" 
"Active","27","12048168","Twin Springs","Ladue","MO","63124","","1799000.00","GSTL","63","357","Private","","","","","","1.5 Story","47","10","4","3","2","1","0","6014","","Poured Concrete","0","0","0","Zoned","Gas","Ceiling Fan, Central-Electric","3","0","Additional Parking, Attached Garage, Circle Drive, Garage Door Opener, Oversize, Rear/Side Entry","Burglar Alarm-Owned, Covered Porch, Home Protection Plcy, In-Ground Sprklr Sys, Patio, Smoke Alarm/Detec","Breakfast Bar, Butler Pantry, Center Island, Custom Cabinetry, Eat-In Kitchen, Hearth Room, SolidSurfaceCounter","Backs to Trees/Woods, Level Lot","4","Gas, Woodburning Fireplce","Den/Library, Family Room, Hearth Room, Living Room"
"Active","28","12061418","Somerset Downs","Ladue","MO","63124","","1975000.00","GSTL","25","25","Private","","","","","","Multi-Level","39","14","5","2","2","4","0","8523","","Full, Walk-Out","0","0","0","Forced Air","Gas","Central-Electric","4","0","Attached Garage, Circle Drive, Garage Door Opener, Rear/Side Entry","Home Protection Plcy, Patio","Breakfast Room, Center Island, Custom Cabinetry, Eat-In Kitchen, Pantry","Backs to Trees/Woods, Cul-De-Sac, Wooded","2","Gas","Great Room, Master Bedroom"
"Active","1","12004637","Squires","Huntleigh","MO","63131","","1999900.00","GSTL","293","455","Private","","","","","","2 Story","85","16","5","1","2","4","0","9869","","Partially Finished, Partial, Walk-Out","0","0","0","Dual System, Forced Air, Hot Water/Steam, Zoned","Gas, Steam","Ceiling Fan, Central-Electric, Zoned","2","0","Additional Parking, Attached Garage, Circle Drive, Garage Door Opener, Rear/Side Entry","Burglar Alarm-Owned, Gazebo, Horse Barn, In-Ground Sprklr Sys, Patio, Near Public Trans","Butler Pantry, Center Island, Custom Cabinetry, Eat-In Kitchen, Hearth Room","Fencing, Suitable for Horses, Level Lot","4","Gas, Woodburning Fireplce","Den/Library, Dining Room, Family Room, Living Room"
"Sold","6","10043595","Indian Creek","Frontenac","MO","63131","1345000.00","1700000.00","GSTL","228","228","Private","Conventional","0","2/24/2011 12:00:00 AM","3/11/2011 12:00:00 AM","3/31/2011 12:00:00 AM","2 Story","17","15","5","1","2","4","0","9518","","Fireplace in LL, Roughed-In Bath, Sump Pit/Pump, Walk-Out","0","0","0","Forced Air","Gas","Central-Electric","4","0","Additional Parking, Attached Garage, Circle Drive, Covered, Garage Door Opener","Deck, Near Public Trans, Smoke Alarm/Detec","Breakfast Room, Center Island, Eat-In Kitchen, Hearth Room, Walk-In Pantry","Backs to Trees/Woods, Level Lot","4","Gas","Basement, Den/Library, Great Room, Hearth Room"
"Sold","2","11048736","Huntleigh Woods","Huntleigh","MO","63131","1557500.00","1975000.00","GSTL","58","58","Private","Other","0","11/5/2011 12:00:00 AM","12/3/2011 12:00:00 AM","12/14/2011 12:00:00 AM","2 Story","8","12","4","0","2","3","0","6169","","Bathroom in LL, Full, 9 ft + pour, Partially Finished, Rec/Family Area, Walk-Out","0","0","1","Forced Air, Humidifier, Zoned","Gas","Ceiling Fan, Central-Electric, Zoned","3","0","Attached Garage, Circle Drive, Oversize, Rear/Side Entry, Workshp/Storage Area","Burglar Alarm-Owned, Covered Porch, High Spd Connection, In-Ground Sprklr Sys, Patio, Near Public Trans, Smoke Alarm/Detec","Breakfast Bar, Breakfast Room, Center Island, Custom Cabinetry, Eat-In Kitchen, Hearth Room, Updated Kitchen, Walk-In Pantry","Backs to Trees/Woods, Suitable for Horses, Level Lot, Partial Fencing, Wooded","2","Gas","Hearth Room, Living Room"
"Sold","16","12016483","Devondale","Frontenac","MO","63131","1625000.00","1700000.00","GSTL","65","65","Private","Conventional","0","","5/24/2012 12:00:00 AM","7/16/2012 12:00:00 AM","1.5 Story","12","11","4","1","1","3","0","6100","","Bathroom in LL, Fireplace in LL, Full, 9 ft + pour, Rec/Family Area, Sleeping Area, Sump Pit/Pump, Walk-Out","1","1","0","Forced Air, Zoned","Gas","Ceiling Fan, Central-Electric, Zoned","3","0","Additional Parking, Attached Garage, Circle Drive, Garage Door Opener, Oversize, Rear/Side Entry","Burglar Alarm-Owned, Deck, High Spd Connection, In-Ground Sprklr Sys, Patio, Smoke Alarm/Detec","Breakfast Bar, Breakfast Room, Butler Pantry, Center Island, Custom Cabinetry, Hearth Room, SolidSurfaceCounter, Walk-In Pantry","Level Lot, Partial Fencing, Wooded","3","Gas","Basement, Great Room, Hearth Room"
"Sold","43","80008905","Countryside","Frontenac","MO","63131","1900000.00","2395000.00","GSTL","1586","1586","Private","Cash","0","6/4/2012 12:00:00 AM","6/15/2012 12:00:00 AM","6/20/2012 12:00:00 AM","1.5 Story","0","12","4","1","2","3","0","6362","","9 ft + pour, Sump Pit/Pump, Walk-Out","0","0","0","Forced Air, Zoned","Gas","Central-Electric, Zoned","4","0","Attached Garage","In-Ground Sprklr Sys, Patio, Smoke Alarm/Detec","Breakfast Bar, Breakfast Room, Butler Pantry, Custom Cabinetry, Hearth Room, Walk-In Pantry","Backs to Trees/Woods, Cul-De-Sac","6","Full Masonry, Gas, Woodburning Fireplce","Den/Library, Dining Room, Great Room, Hearth Room, Master Bedroom"
"Sold","9","11024051","Deacon","Huntleigh","MO","63131","1600000.00","1795000.00","GSTL","483","483","Private","Conventional","0","8/10/2012 12:00:00 AM","9/7/2012 12:00:00 AM","9/7/2012 12:00:00 AM","Ranch","23","10","3","3","2","0","0","6256","","Full, Rec/Family Area, Sleeping Area, Walk-Out","1","1","0","Forced Air, Zoned","Gas","Attic Fan, Zoned","5","0","Attached Garage, Circle Drive, Rear/Side Entry","Burglar Alarm-Owned, In-Ground Sprklr Sys","Breakfast Bar, Breakfast Room, Center Island, Custom Cabinetry, Hearth Room","Backs to Trees/Woods, Fencing","3","Woodburning Fireplce","Basement, Great Room, Hearth Room"
