"City","State","Street_Name","Street_Number","Zip_Code","Age","ASOC","BSMT","Bathrooms","CDOM","County","COOL","DOM","Financing","GRG_No","HETS","MLS","Listing_Price","MODL","Ownership","Search_Price","Selling_Date","Selling_Price","TERM","Status","Status_Date","Bedrooms","Listing_Date" 
"Webster Groves","MO","Hollywood","578","63119","58","","Partially Finished, Poured Concrete, Sump Pit/Pump, Walk-Out","2.00","19","St Louis","Central-Electric","19","FHA","2","Gas","GSTL","304900.00","","Private","300000.00","4/3/2012 12:00:00 AM","300000.00","Cash, Conventional","Sold","4/3/2012 2:43:08 PM","3.00","1/19/2012 12:00:00 AM"
"Webster Groves","MO","Rock Hill","556","63119","83","0","Cellar, Partial, Sump Pit/Pump, Walk-Out","2.00","36","St Louis","Central-Electric, Zoned","36","Conventional","2","Gas","GSTL","309000.00","","Private","302000.00","4/11/2012 12:00:00 AM","302000.00","Cash, Conventional, FHA, RRM/ARM","Sold","4/13/2012 2:45:58 PM","3.00","2/6/2012 12:00:00 AM"
"Webster Groves","MO","Papin","310","63119","84","0","Bathroom in LL, Full, Poured Concrete, Sleeping Area, Sump Pit/Pump","3.00","108","St Louis","2 Window/Wall, Ceiling Fan, Central-Electric","108","Conventional","0","Gas","GSTL","329000.00","","Private","302500.00","5/8/2012 12:00:00 AM","302500.00","Conventional, FHA","Sold","5/14/2012 3:14:30 PM","3.00","10/18/2011 12:00:00 AM"
"Webster Groves","MO","Hawthorne","485","63119","95","0","Bathroom in LL, Fireplace in LL, Rec/Family Area, Sump Pit/Pump, Walk-Out","3.00","83","St Louis","Attic Fan, Ceiling Fan, Central-Electric","83","Conventional","2","Gas","GSTL","342000.00","","Private","307500.00","10/6/2011 12:00:00 AM","307500.00","Cash, Conventional","Sold","10/10/2011 12:00:00 AM","3.00","5/13/2011 12:00:00 AM"
"Webster Groves","MO","Oakwood","632","63119","108","0","Full","3.00","207","St Louis","Ceiling Fan, Central-Electric, Central-Gas","207","Conventional","2","Gas","GSTL","329900.00","","Private","315000.00","3/16/2012 12:00:00 AM","315000.00","Cash, Conventional","Sold","3/16/2012 12:09:15 PM","3.00","8/9/2011 12:00:00 AM"
"Webster Groves","MO","Locksley","650","63119","59","0","Bathroom in LL, Full, Poured Concrete, Walk-Out","3.00","223","St Louis","Ceiling Fan, Central-Electric","223","Conventional","2","Gas","GSTL","345000.00","","Private","320000.00","7/6/2012 12:00:00 AM","320000.00","Cash, Conventional","Sold","7/10/2012 11:08:28 AM","3.00","9/6/2011 12:00:00 AM"
"Webster Groves","MO","Oakwood","404","63119","103","0","None","2.00","0","St Louis","Other","0","Conventional","0","Other","GSTL","335000.00","","Private","320000.00","4/11/2012 12:00:00 AM","320000.00","Cash, Conventional","Sold","4/11/2012 7:31:00 AM","4.00","4/11/2012 12:00:00 AM"
"Webster Groves","MO","Hollywood","586","63119","71","0","Full, Walk-Out","3.00","372","St Louis","Central-Electric","24","Conventional","1","Gas","GSTL","347500.00","","Private","322500.00","9/30/2011 12:00:00 AM","322500.00","Cash, Conventional","Sold","10/3/2011 12:00:00 AM","3.00","7/30/2011 12:00:00 AM"
"Webster Groves","MO","Lockwood","440","63119","99","0","Full, Walk-Out","2.00","71","St Louis","3 Plus Window/Wall, Attic Fan, Ceiling Fan","71","Cash","3","Gas","GSTL","349900.00","","Private","323500.00","3/5/2012 12:00:00 AM","323500.00","Cash, Conventional","Sold","3/8/2012 2:09:13 PM","4.00","12/19/2011 12:00:00 AM"
"Webster Groves","MO","Clark","815","63119","86","0","Full, Partially Finished, Poured Concrete, Rec/Family Area, Storage/Locker, Walk-Out","2.00","15","St Louis","Ceiling Fan, Central-Electric, Zoned","15","Conventional","0","Gas","GSTL","339000.00","","Private","325000.00","11/21/2011 12:00:00 AM","325000.00","Cash, Conventional, VA","Sold","11/21/2011 12:00:00 AM","4.00","8/3/2011 12:00:00 AM"
"Webster Groves","MO","Papin","316","63119","61","","Sump Pit/Pump","2.00","22","St Louis","Ceiling Fan, Central-Electric","22","Conventional","2","Gas","GSTL","325000.00","","Private","325000.00","5/24/2012 12:00:00 AM","325000.00","Cash, Conventional, RRM/ARM","Sold","5/29/2012 1:27:54 PM","3.00","4/16/2012 12:00:00 AM"
"Webster Groves","MO","Oaks","542","63119","73","0","Bathroom in LL, Full, Partially Finished, Poured Concrete, Rec/Family Area, Sump Pit/Pump","3.00","266","St Louis","Ceiling Fan, Central-Electric","266","Conventional","1","Gas","GSTL","354900.00","","Private","329000.00","6/14/2012 12:00:00 AM","329000.00","Cash, Conventional, RRM/ARM","Sold","6/14/2012 5:52:33 AM","4.00","8/21/2011 12:00:00 AM"
"Webster Groves","MO","Simmons","332","63119","58","0","Partially Finished, Rec/Family Area","3.00","416","St Louis","Central-Electric","416","Conventional","2","Gas","GSTL","349000.00","","Private","335000.00","5/7/2012 12:00:00 AM","335000.00","Cash, Conventional","Sold","5/7/2012 4:32:50 PM","3.00","3/2/2011 12:00:00 AM"
"Webster Groves","MO","Sunnyside","513","63119","91","0","Partially Finished, Rec/Family Area, Walk-Out","3.00","84","St Louis","Ceiling Fan, Central-Electric","84","Conventional","1","Gas","GSTL","342500.00","","Private","335450.00","8/31/2011 12:00:00 AM","335450.00","Conventional","Sold","9/6/2011 12:00:00 AM","4.00","5/10/2011 12:00:00 AM"
"Webster Groves","MO","Tuxedo","955","63119","97","0","Full, Walk-Out","2.00","104","St Louis","Central-Electric","104","Conventional","2","Gas","GSTL","349900.00","","Private","338500.00","9/29/2011 12:00:00 AM","338500.00","Cash, Conventional","Sold","10/4/2011 12:00:00 AM","4.00","4/21/2011 12:00:00 AM"
"Webster Groves","MO","Swon","444","63119","91","0","Full","2.00","0","St Louis","Ceiling Fan, Central-Electric","0","Conventional","1","Gas","GSTL","350000.00","","Private","340000.00","10/4/2011 12:00:00 AM","340000.00","Cash, Conventional","Sold","10/4/2011 12:00:00 AM","3.00","10/4/2011 12:00:00 AM"
"Webster Groves","MO","Greeley","861","63119","89","0","Full, Poured Concrete, Walk-Out","3.00","49","St Louis","Ceiling Fan, Central-Electric","49","Conventional","0","Gas","GSTL","369900.00","","Private","343000.00","12/29/2011 12:00:00 AM","343000.00","Cash, Conventional","Sold","12/29/2011 12:00:00 AM","4.00","10/16/2011 12:00:00 AM"
"Webster Groves","MO","Sunnyside","533","63119","90","0","Full","2.00","32","St Louis","Central-Electric","32","Conventional","1","Gas","GSTL","350000.00","","Private","350000.00","7/19/2011 12:00:00 AM","350000.00","Cash, Conventional","Sold","7/20/2011 12:00:00 AM","4.00","6/4/2011 12:00:00 AM"
"Webster Groves","MO","Newport","712","63119","17","","Full, Sump Pit/Pump, Walk-Out","3.00","13","St Louis","Ceiling Fan, Central-Electric","13","Conventional","2","Gas","GSTL","349900.00","","Private","355000.00","5/24/2012 12:00:00 AM","355000.00","Conventional, FHA","Sold","5/25/2012 3:06:04 PM","3.00","4/7/2012 12:00:00 AM"
"Webster Groves","MO","Cedar","115","63119","0","0","Full, Partially Finished","3.00","266","St Louis","Attic Fan, Ceiling Fan, Central-Gas","266","Conventional","0","Gas","GSTL","384900.00","","Private","364900.00","2/15/2012 12:00:00 AM","364900.00","Cash, Conventional","Sold","2/22/2012 11:07:37 AM","5.00","4/5/2011 12:00:00 AM"
"Webster Groves","MO","Rosedale","358","63119","83","0","Full, Sump Pit/Pump, Walk-Out","3.00","38","St Louis","Ceiling Fan, Central-Electric","38","Conventional","2","Gas","GSTL","398500.00","","Private","376250.00","7/15/2011 12:00:00 AM","376250.00","Cash, Conventional","Sold","7/15/2011 12:00:00 AM","4.00","4/30/2011 12:00:00 AM"
"Webster Groves","MO","Baker","555","63119","60","0","Full, Poured Concrete, Walk-Out","2.00","23","St Louis","Central-Electric","23","Conventional","2","Gas","GSTL","406500.00","","Private","385000.00","9/29/2011 12:00:00 AM","385000.00","Cash, Conventional","Sold","9/30/2011 12:00:00 AM","4.00","8/18/2011 12:00:00 AM"
"Webster Groves","MO","Tuxedo","675","63119","100","","Full, Partially Finished, Rec/Family Area, Storage/Locker, Walk-Out","4.00","15","St Louis","Ceiling Fan, Central-Electric","15","Conventional","0","Gas","GSTL","399000.00","","Private","397500.00","3/16/2012 12:00:00 AM","397500.00","Cash, Conventional","Sold","3/16/2012 10:59:08 AM","3.00","2/1/2012 12:00:00 AM"
"Webster Groves","MO","Eunice","733","63119","9","","Bathroom in LL, Full, Partially Finished, Poured Concrete, Rec/Family Area","4.00","12","St Louis","Central-Electric","12","Conventional","2","Gas","GSTL","399900.00","","Private","397500.00","5/15/2012 12:00:00 AM","397500.00","Cash, Conventional","Sold","5/16/2012 1:27:13 PM","4.00","4/12/2012 12:00:00 AM"
"Webster Groves","MO","Maple","311","63119","88","","Full, Partially Finished, Rec/Family Area","4.00","22","St Louis","Ceiling Fan, Central-Electric, Zoned","22","Cash","2","Electric, Gas","GSTL","419900.00","","Private","400000.00","5/25/2012 12:00:00 AM","400000.00","Cash, Conventional","Sold","5/25/2012 12:54:06 PM","5.00","3/9/2012 12:00:00 AM"
"Webster Groves","MO","Yorkshire","414","63119","90","0","Full","3.00","183","St Louis","Ceiling Fan, Central-Electric","183","Conventional","2","Gas","GSTL","475000.00","","Private","407000.00","11/17/2011 12:00:00 AM","407000.00","Cash, Conventional","Sold","11/21/2011 12:00:00 AM","4.00","3/21/2011 12:00:00 AM"
"Webster Groves","MO","Mason ","516","63119","12","","Full, Poured Concrete, Rec/Family Area, Sleeping Area, Sump Pit/Pump","4.00","65","St Louis","Ceiling Fan, Central-Electric","65","Conventional","2","Gas","GSTL","425000.00","","Private","410000.00","5/1/2012 12:00:00 AM","410000.00","Cash, Conventional","Sold","5/2/2012 11:57:19 AM","5.00","2/7/2012 12:00:00 AM"
"Webster Groves","MO","Baker","414","63119","86","0","Full, Walk-Out","3.00","43","St Louis","Central-Electric, Zoned","43","Conventional","2","Gas","GSTL","449900.00","","Bank","415000.00","9/30/2011 12:00:00 AM","415000.00","Conventional, FHA, Owner May Finance, VA","Sold","10/1/2011 12:00:00 AM","4.00","8/15/2011 12:00:00 AM"
"Webster Groves","MO","Rock Hill","533","63119","72","0","Fireplace in LL, Full, Partially Finished, Poured Concrete, Sump Pit/Pump, Walk-Out","3.00","330","St Louis","Central-Electric","330","Conventional","2","Gas","GSTL","439900.00","","Private","421000.00","8/31/2011 12:00:00 AM","421000.00","Cash, Conventional, RRM/ARM","Sold","9/3/2011 12:00:00 AM","3.00","9/29/2010 12:00:00 AM"
"Webster Groves","MO","Sylvester","219","63119","101","0","Space/Crawl or Other, Full, Poured Concrete, Sump Pit/Pump, Walk-Out","3.00","63","St Louis","Central-Electric","63","Other","2","Gas","GSTL","429900.00","","Private","425000.00","8/18/2011 12:00:00 AM","425000.00","Cash, Conventional","Sold","8/18/2011 12:00:00 AM","5.00","6/13/2011 12:00:00 AM"
"Webster Groves","MO","Bristol","344","63119","56","0","Bathroom in LL, 8 ft + pour, Fireplace in LL, Full, Partially Finished, Rec/Family Area, Sump Pit/Pump","3.00","63","St Louis","Ceiling Fan, Central-Electric","63","Conventional","1","Gas","GSTL","454900.00","","Private","425000.00","11/17/2011 12:00:00 AM","425000.00","Cash, Conventional","Sold","11/22/2011 12:00:00 AM","3.00","7/24/2011 12:00:00 AM"
"Webster Groves","MO","Orchard","36","63119","55","0","Full","5.00","210","St Louis","Central-Electric","210","Conventional","2","Gas","GSTL","445900.00","","Bank","430000.00","8/5/2011 12:00:00 AM","430000.00","Cash, Conventional","Sold","8/8/2011 12:00:00 AM","5.00","12/15/2010 12:00:00 AM"
"Webster Groves","MO","Locust","524","63119","61","0","8 ft + pour, Full, Poured Concrete, Walk-Out","3.00","277","St Louis","Ceiling Fan, Central-Electric","277","Conventional","1","Electric, Gas","GSTL","459000.00","","Private","430000.00","7/2/2012 12:00:00 AM","430000.00","Cash, Conventional, FHA","Sold","7/2/2012 5:41:43 PM","4.00","8/29/2011 12:00:00 AM"
"Webster Groves","MO","Greeley","521","63119","114","0","Poured Concrete","3.00","24","St Louis","Central-Electric","24","Conventional","2","Gas","GSTL","439900.00","","Private","430000.00","12/8/2011 12:00:00 AM","430000.00","Cash, Conventional","Sold","12/9/2011 12:00:00 AM","3.00","9/26/2011 12:00:00 AM"
"Webster Groves","MO","Portland Terrace","215","63119","108","0","Bathroom in LL, Full, Rec/Family Area, Sleeping Area","4.00","66","St Louis","Central-Electric, Zoned","66","Conventional","2","Gas","GSTL","459900.00","","Private","435000.00","5/15/2012 12:00:00 AM","435000.00","Cash, Conventional, FHA, VA","Sold","5/17/2012 3:50:44 PM","4.00","2/24/2012 12:00:00 AM"
"Webster Groves","MO","Lake","500","63119","103","0","Storage/Locker, Unfinished, Walk-Out","4.00","30","St Louis","Ceiling Fan, Central-Electric, Zoned","30","Cash","2","Gas","GSTL","449000.00","","Private","440000.00","4/30/2012 12:00:00 AM","440000.00","Cash, Conventional","Sold","4/30/2012 4:10:36 PM","5.00","3/15/2012 12:00:00 AM"
"Webster Groves","MO","Providence","905","63119","11","","Bathroom in LL, 8 ft + pour, Full, Rec/Family Area, Sleeping Area, Sump Pit/Pump, Walk-Out","4.00","24","St Louis","Attic Fan, Ceiling Fan, Central-Electric, Zoned","24","Conventional","2","Gas","GSTL","449900.00","","Private","440000.00","4/25/2012 12:00:00 AM","440000.00","Cash, Conventional, RRM/ARM, Other","Sold","4/26/2012 11:49:37 AM","5.00","3/5/2012 12:00:00 AM"
"Webster Groves","MO","Plant","159","63119","43","0","Full, Partially Finished, Poured Concrete, Rec/Family Area, Sump Pit/Pump","3.00","63","St Louis","Central-Electric","63","Conventional","2","Gas","GSTL","499000.00","","Private","450000.00","1/5/2012 12:00:00 AM","450000.00","Cash, Conventional, RRM/ARM","Sold","1/6/2012 12:00:00 AM","4.00","10/11/2011 12:00:00 AM"
"Webster Groves","MO","Fairview","525","63119","83","","Full, Roughed-In Bath","3.00","13","St Louis","Ceiling Fan, Central-Electric","13","Conventional","1","Gas","GSTL","479900.00","","Private","482500.00","5/16/2012 12:00:00 AM","482500.00","Cash, Conventional, FHA","Sold","5/23/2012 8:55:06 PM","4.00","4/2/2012 12:00:00 AM"
"Webster Groves","MO","Sherwood","443","63119","87","0","Full","3.00","360","St Louis","3 Plus Window/Wall, Central-Electric","360","Conventional","2","Gas, Steam","GSTL","549000.00","","Private","490000.00","7/6/2012 12:00:00 AM","490000.00","Cash, Conventional","Sold","7/9/2012 9:57:22 AM","3.00","6/3/2011 12:00:00 AM"
"Webster Groves","MO","Park","227","63119","58","0","Full, Partially Finished, Poured Concrete, Rec/Family Area, Sump Pit/Pump, Walk-Out","3.00","15","St Louis","Central-Electric","15","Conventional","2","Gas","GSTL","495000.00","","Private","490000.00","8/17/2011 12:00:00 AM","490000.00","Cash, Conventional","Sold","8/17/2011 12:00:00 AM","4.00","7/5/2011 12:00:00 AM"
"Webster Groves","MO","Jefferson","300","63119","82","","Partially Finished, Partial","4.00","58","St Louis","Central-Electric, Zoned","58","Conventional","2","Gas","GSTL","535000.00","","Private","490000.00","6/29/2012 12:00:00 AM","490000.00","Cash, Conventional","Sold","7/2/2012 10:29:29 AM","4.00","4/5/2012 12:00:00 AM"
"Webster Groves","MO","Jackson","315","63119","75","0","Full","4.00","126","St Louis","Central-Electric","126","Conventional","2","Gas","GSTL","585000.00","","Private","500000.00","9/19/2011 12:00:00 AM","500000.00","Cash, Conventional","Sold","9/20/2011 12:00:00 AM","4.00","4/14/2011 12:00:00 AM"
"Webster Groves","MO","Mason","11","63119","86","0","Full, Poured Concrete, Walk-Out","3.00","169","St Louis","Ceiling Fan, Central-Electric","169","Conventional","3","Gas","GSTL","574000.00","","Private","500000.00","12/23/2011 12:00:00 AM","500000.00","Cash, Conventional","Sold","12/27/2011 12:00:00 AM","4.00","6/15/2011 12:00:00 AM"
"Webster Groves","MO","College","242","63119","7","0","8 ft + pour, Full, Poured Concrete, Sump Pit/Pump","3.00","219","St Louis","Ceiling Fan, Central-Electric, Zoned","219","Conventional","2","Gas","GSTL","539900.00","","Private","505000.00","5/31/2012 12:00:00 AM","505000.00","Cash, Conventional","Sold","6/7/2012 10:41:27 AM","4.00","11/1/2011 12:00:00 AM"
"Webster Groves","MO","Marshall","627","63119","125","","Full, Sump Pit/Pump, Stone/Rock, Walk-Out","3.00","27","St Louis","Ceiling Fan, Central-Electric, Zoned","27","Conventional","2","Gas","GSTL","529900.00","","Private","510000.00","3/30/2012 12:00:00 AM","510000.00","Cash, Conventional","Sold","3/30/2012 11:15:59 AM","4.00","1/11/2012 12:00:00 AM"
"Webster Groves","MO","Olive","522","63119","75","0","Fireplace in LL, Full, Partially Finished, Rec/Family Area, Walk-Out","4.00","347","St Louis","Ceiling Fan, Central-Electric","35","Conventional","2","Gas","GSTL","545000.00","","Private","520000.00","11/4/2011 12:00:00 AM","520000.00","Cash, Conventional","Sold","11/7/2011 12:00:00 AM","5.00","9/13/2011 12:00:00 AM"
"Webster Groves","MO","Oak","12","63119","1","0","Bathroom in LL, Full, 9 ft + pour, Poured Concrete, Rec/Family Area, Sleeping Area, Sump Pit/Pump","4.00","24","St Louis","Ceiling Fan, Central-Electric, 14 SEER+","24","Conventional","2","Gas","GSTL","555000.00","","Private","530000.00","1/3/2012 12:00:00 AM","530000.00","Cash, Conventional, FHA, Government, Lease Purchase, Other, Private, VA","Sold","1/5/2012 12:00:00 AM","5.00","11/3/2011 12:00:00 AM"
"Webster Groves","MO","Newport","854","63119","117","0","8 ft + pour, Full, Partially Finished, Poured Concrete, Rec/Family Area, Sump Pit/Pump, Storage/Locker","3.00","202","St Louis","Ceiling Fan, Central-Electric, Zoned","202","Cash","0","Gas","GSTL","539000.00","classic foursquare farmhouse","Private","550000.00","7/11/2011 12:00:00 AM","550000.00","Cash, Conventional, FHA, VA","Sold","7/11/2011 12:00:00 AM","4.00","12/18/2010 12:00:00 AM"
"Webster Groves","MO","Gore","375","63119","89","0","Bathroom in LL, Rec/Family Area, Sleeping Area","4.00","26","St Louis","Central-Electric","26","Other","3","Steam","GSTL","565000.00","","Private","560000.00","7/14/2011 12:00:00 AM","560000.00","Conventional","Sold","7/14/2011 12:00:00 AM","3.00","2/10/2011 12:00:00 AM"
"Webster Groves","MO","Gray","514","63119","6","","Bathroom in LL, 8 ft + pour, Full, Poured Concrete, Rec/Family Area, Sleeping Area, Sump Pit/Pump","6.00","42","St Louis","Ceiling Fan, Central-Electric, Zoned","42","Conventional","2","Gas","GSTL","574900.00","","Private","564000.00","6/28/2012 12:00:00 AM","564000.00","Cash, Conventional","Sold","6/28/2012 5:21:51 PM","5.00","5/11/2012 12:00:00 AM"
"Webster Groves","MO","Cedar","125","63119","88","0","Full, Partial, Rec/Family Area","4.00","102","St Louis","Central-Electric","102","Conventional","1","Gas","GSTL","584900.00","","Private","570000.00","7/12/2011 12:00:00 AM","570000.00","Cash, Conventional","Sold","7/12/2011 12:00:00 AM","4.00","2/15/2011 12:00:00 AM"
"Webster Groves","MO","SOMERSET  ","444","63119","86","0","Full, Unfinished","3.00","39","St Louis","Central-Electric","39","Conventional","1","Gas","GSTL","589000.00","","Private","589000.00","3/16/2012 12:00:00 AM","589000.00","Cash, Conventional","Sold","3/16/2012 6:32:20 PM","4.00","1/2/2012 12:00:00 AM"
"Webster Groves","MO","Jefferson","344","63119","73","0","Bathroom in LL, Full, Rec/Family Area, Sleeping Area","4.00","0","St Louis","Ceiling Fan, Central-Electric, Zoned","0","Conventional","2","Gas","GSTL","675000.00","","Private","655000.00","3/29/2012 12:00:00 AM","655000.00","Conventional","Sold","3/30/2012 7:56:20 AM","4.00","2/1/2012 12:00:00 AM"
"Webster Groves","MO","Locksley","601","63119","81","0","Partial","4.00","239","St Louis","Ceiling Fan, Central-Electric","239","VA","1","Gas","GSTL","699000.00","","Private","675000.00","7/3/2012 12:00:00 AM","675000.00","Cash, Conventional","Sold","7/6/2012 10:56:28 AM","4.00","11/8/2011 12:00:00 AM"
"Webster Groves","MO","Maple ","316","63119","8","","Partially Finished, Sump Pit/Pump","6.00","0","St Louis","Ceiling Fan, Central-Electric, Zoned","0","Conventional","2","Gas","GSTL","725000.00","","Private","725000.00","3/8/2012 12:00:00 AM","725000.00","Cash, Conventional","Sold","3/9/2012 7:09:53 PM","6.00","2/6/2012 12:00:00 AM"
"Webster Groves","MO","Jackson","304","63119","73","0","9 ft + pour, Partially Finished, Poured Concrete, Rec/Family Area, Sump Pit/Pump","5.00","25","St Louis","Ceiling Fan, Central-Electric, Heat Pump","25","Conventional","2","Gas","GSTL","849000.00","","Private","799000.00","12/8/2011 12:00:00 AM","799000.00","Cash, Conventional","Sold","12/8/2011 12:00:00 AM","5.00","9/22/2011 12:00:00 AM"
"Webster Groves","MO","Mason","102","63119","111","50","Bathroom in LL, 8 ft + pour, Full, Partial, Rec/Family Area, Sleeping Area, Sump Pit/Pump, Walk-Out","4.00","196","St Louis","Central-Electric, Zoned","138","Conventional","2","Gas","GSTL","998000.00","","Private","935000.00","12/14/2011 12:00:00 AM","935000.00","Cash, Conventional","Sold","12/15/2011 12:00:00 AM","4.00","6/30/2011 12:00:00 AM"
