"Status","Street_Number","ML_Number","Street_Name","City","State","Zip_Code","Selling_Price","Listing_Price","MLS","DOM","CDOM","Ownership","Financing","CC","Contingent_Date","Pending_Date","Selling_Date","Style","Age","ROOM","BELL","MNFL","MNHF","UPFL","UPHF","Square_Footage","Basement_Square_Footage","BSMT","LOWR","LWFL","LWHF","HEAT","HETS","COOL","GRG_No","CRP_No","PRKD","MISC","KITC","LTDS","FRP_No","FPLD","FRPL" 
"Active","8911","12046433","BESSEMER","St Louis","MO","63134","","32900.00","GSTL","18","18","Private","","","","","","Ranch","56","5","2","1","0","0","0","792","","Partially Finished, Rec/Family Area","0","0","0","Forced Air","Gas","Ceiling Fan, Central-Electric","0","0","Off Street","Patio","","Level Lot, Partial Fencing","0","None","None"
"Active","4436","12047017","Picajune","Berkeley","MO","63134","","59900.00","GSTL","14","14","Private","","","","","","Ranch","55","5","2","1","0","0","0","936","","Full, Walk-Out","0","0","0","Forced Air","Gas","Central-Electric","0","1","Covered","","Eat-In Kitchen","Fencing, Level Lot","0","None","None"
"Sold","4433","12026790","Boswell","St Louis","MO","63134","21000.00","21800.00","GSTL","31","31","Bank","Cash","0","","6/4/2012 12:00:00 AM","6/26/2012 12:00:00 AM","Ranch","60","5","2","1","0","0","0","864","","Full","0","0","0","Other","Other","Other","0","0","Off Street","","","","0","Non Functional","None"
"Sold","8911","11056239","Rosemore","St Louis","MO","63114","22050.00","18000.00","GSTL","8","8","Bank","Cash","0","","12/9/2011 12:00:00 AM","12/26/2011 12:00:00 AM","Ranch","96","5","2","1","0","0","0","893","","Full","0","0","0","Forced Air","Gas","Central-Electric","0","0","Off Street","Deck, Patio, Near Public Trans, Smoke Alarm/Detec, Utility Shed","Eat-In Kitchen","Fencing, Level Lot","0","None","None"
"Sold","3518","12015643","Charlack","St Louis","MO","63114","25000.00","23000.00","GSTL","25","131","Government","Cash","0","4/2/2012 12:00:00 AM","4/17/2012 12:00:00 AM","5/25/2012 12:00:00 AM","Bungalow / Cottage","72","5","2","1","0","0","0","945","","Full","0","0","0","Forced Air","Gas","Central-Electric","1","0","Detached","","Eat-In Kitchen","Fencing","0","None","None"
"Sold","8913","11049299","Pallardy","St John","MO","63114","34000.00","41800.00","GSTL","139","139","Bank","Cash","0","","2/23/2012 12:00:00 AM","3/21/2012 12:00:00 AM","Bungalow / Cottage","72","6","2","1","0","0","0","972","","Full","0","0","0","Forced Air","Gas","Central-Electric","1","0","Basement/Tuck-Under","Screened Porch","","Level Lot, Sidewalks, Streetlights","0","None","None"
