"City","State","Street_Name","Street_Number","Zip_Code","Age","ASOC","BSMT","Bathrooms","CDOM","County","COOL","DOM","Financing","GRG_No","HETS","MLS","Listing_Price","MODL","Ownership","Search_Price","Selling_Date","Selling_Price","TERM","Status","Status_Date","Bedrooms","Listing_Date" 
"University City","MO","Cornell","7034","63130","81","0","Full, Partially Finished, Rec/Family Area, Walk-Out","3.00","68","St Louis","Central-Electric","68","Conventional","0","Gas","GSTL","439000.00","","Private","434000.00","11/10/2011 12:00:00 AM","434000.00","Cash, Conventional, RRM/ARM","Sold","11/14/2011 12:00:00 AM","4.00","8/29/2011 12:00:00 AM"
"University City","MO","Delmar","7417","63130","88","0","Bathroom in LL, Storage/Locker, Walk-Out","5.00","482","St Louis","Central-Electric, Zoned","482","Cash","4","Electric, Gas","GSTL","485000.00","","Private","435000.00","11/4/2011 12:00:00 AM","435000.00","Cash, Conventional","Sold","11/7/2011 12:00:00 AM","5.00","7/7/2010 12:00:00 AM"
"University City","MO","Stratford","560","63130","75","317","Fireplace in LL, Partially Finished, Rec/Family Area, Walk-Out","4.00","44","St Louis","Central-Electric","44","Conventional","2","Gas","GSTL","475000.00","","Private","445000.00","12/6/2011 12:00:00 AM","445000.00","Conventional","Sold","12/8/2011 12:00:00 AM","5.00","9/4/2011 12:00:00 AM"
"University City","MO","Purdue","575","63130","85","345","Full, Partially Finished, Poured Concrete, Storage/Locker","3.00","151","St Louis","Ceiling Fan, Central-Electric","151","Conventional","2","Electric, Gas","GSTL","478000.00","","Private","455000.00","4/3/2012 12:00:00 AM","455000.00","Cash, Conventional, Private, RRM/ARM","Sold","4/3/2012 9:10:20 PM","4.00","10/2/2011 12:00:00 AM"
"University City","MO","Waterman","7145","63130","95","","Full, Partially Finished, Rec/Family Area, Walk-Out","4.00","58","St Louis","Central-Electric","58","Conventional","2","Gas","GSTL","459900.00","","Private","460000.00","5/3/2012 12:00:00 AM","460000.00","Cash, Conventional, RRM/ARM","Sold","5/7/2012 10:59:46 AM","4.00","1/28/2012 12:00:00 AM"
"University City","MO","Greenway","7220","63130","85","529","Fireplace in LL, Full, Partially Finished, Rec/Family Area, Walk-Out","4.00","17","St Louis","1 Window/Wall, Ceiling Fan, Central-Electric","17","Cash","2","Electric, Gas","GSTL","500000.00","","Private","478000.00","3/1/2012 12:00:00 AM","478000.00","Cash, Conventional","Sold","3/1/2012 11:06:49 AM","4.00","1/17/2012 12:00:00 AM"
"University City","MO","Warren","551","63130","86","403","Partial, Roughed-In Bath, Walk-Out","4.00","39","St Louis","Ceiling Fan, Central-Electric, Zoned","39","Cash","2","Gas","GSTL","510000.00","","Private","485000.00","6/21/2012 12:00:00 AM","485000.00","Cash, Conventional","Sold","6/21/2012 3:19:46 PM","4.00","5/10/2012 12:00:00 AM"
"University City","MO","Purdue","520","63130","83","317","Full, Stone/Rock, Walk-Out","3.00","49","St Louis","Ceiling Fan, Central-Electric","49","Other","2","Gas","GSTL","517000.00","","Private","495000.00","9/1/2011 12:00:00 AM","495000.00","Cash, Conventional","Sold","9/2/2011 12:00:00 AM","3.00","5/23/2011 12:00:00 AM"
"University City","MO","Washington","7019","63130","98","300","Full, Sump Pit/Pump, Walk-Out","4.00","126","St Louis","Central-Electric","126","Cash","2","Gas","GSTL","589000.00","","Private","505000.00","5/30/2012 12:00:00 AM","505000.00","Cash, Conventional","Sold","6/4/2012 12:25:55 PM","5.00","10/5/2011 12:00:00 AM"
"University City","MO","Washington","7183","63130","28","100","Bathroom in LL, Full, Partially Finished","5.00","18","St Louis","Central-Electric","18","Conventional","1","Gas","GSTL","539000.00","","Private","529000.00","5/18/2012 12:00:00 AM","529000.00","Conventional","Sold","5/21/2012 9:29:20 AM","3.00","1/26/2012 12:00:00 AM"
"University City","MO","Teasdale","7400","63130","84","0","Full","4.00","147","St Louis","Central-Electric, Zoned","147","Conventional","2","Gas","GSTL","579000.00","","Private","532500.00","9/12/2011 12:00:00 AM","532500.00","Cash, Conventional, Other","Sold","9/12/2011 12:00:00 AM","4.00","4/14/2011 12:00:00 AM"
"St Louis","MO","Midvale","516","63130","86","405","Rec/Family Area, Roughed-In Bath, Sump Pit/Pump","4.00","13","St Louis","Central-Electric, Zoned","13","Conventional","2","Gas","GSTL","549900.00","","Private","535000.00","6/13/2012 12:00:00 AM","535000.00","Cash, Conventional, FHA, VA","Sold","6/14/2012 2:07:29 PM","5.00","3/27/2012 12:00:00 AM"
"University City","MO","Kingsbury","7017","63130","96","0","8 ft + pour, Full, Walk-Out","4.00","98","St Louis","2 Window/Wall, Ceiling Fan, Central-Electric","98","Conventional","2","Gas","GSTL","595000.00","","Private","550000.00","7/26/2011 12:00:00 AM","550000.00","Cash, Conventional","Sold","8/1/2011 12:00:00 AM","8.00","4/1/2011 12:00:00 AM"
"University City","MO","Warren","541","63130","83","345","Full, Stone/Rock, Walk-Out","3.00","70","St Louis","Ceiling Fan, Central-Electric, Zoned","70","Other","2","Gas","GSTL","629900.00","","Private","577500.00","11/21/2011 12:00:00 AM","577500.00","Cash, Conventional","Sold","11/22/2011 12:00:00 AM","4.00","7/25/2011 12:00:00 AM"
"St Louis","MO","Stratford","7396","63130","10","300","9 ft + pour, Partially Finished, Rec/Family Area","5.00","227","St Louis","Ceiling Fan, Central-Electric","7","Other","2","Gas","GSTL","675000.00","","Private","645000.00","3/1/2012 12:00:00 AM","645000.00","Cash, Conventional","Sold","3/6/2012 4:57:00 PM","4.00","1/19/2012 12:00:00 AM"
"University City","MO","Kingsbury","7141","63130","89","150","Full","4.00","41","St Louis","Ceiling Fan, Central-Electric, Zoned","41","Other","2","Gas","GSTL","700000.00","","Private","670000.00","9/16/2011 12:00:00 AM","670000.00","Cash, Conventional","Sold","9/16/2011 12:00:00 AM","5.00","6/9/2011 12:00:00 AM"
"University City","MO","Teasdale","7433","63130","0","0","Full, Partially Finished, Poured Concrete, Roughed-In Bath, Sump Pit/Pump, Walk-Out","4.00","423","St Louis","Ceiling Fan, Central-Electric, Zoned","423","Conventional","2","Gas","GSTL","699000.00","","Private","684200.00","8/1/2011 12:00:00 AM","684200.00","Cash, Conventional","Sold","8/3/2011 12:00:00 AM","4.00","6/2/2010 12:00:00 AM"
"University City","MO","Greenway","7200","63130","82","695","Full, Stone/Rock","5.00","181","St Louis","Central-Electric","181","Conventional","2","Electric","GSTL","749900.00","","Private","700000.00","2/15/2012 12:00:00 AM","700000.00","Cash, Conventional","Sold","2/16/2012 1:12:05 PM","5.00","7/16/2011 12:00:00 AM"
"University City","MO","Gannon","7931","63130","78","0","Fireplace in LL, Full, Partially Finished, Rec/Family Area, Roughed-In Bath, Sleeping Area, Walk-Out","4.00","16","St Louis","Ceiling Fan, Central-Electric, Zoned","16","Conventional","3","Gas","GSTL","695000.00","","Private","705000.00","8/10/2011 12:00:00 AM","705000.00","Cash, Conventional","Sold","8/11/2011 12:00:00 AM","5.00","6/23/2011 12:00:00 AM"
"University City","MO","Kingsbury","7135","63130","86","150","Space/Crawl or Other, Full, Sump Pit/Pump","4.00","63","St Louis","Attic Fan, Ceiling Fan, Central-Electric, Zoned","63","Cash","3","Gas","GSTL","850000.00","","Private","790000.00","1/31/2012 12:00:00 AM","790000.00","Cash, Conventional","Sold","1/31/2012 4:57:24 PM","4.00","10/6/2011 12:00:00 AM"
"St Louis","MO","Princeton","9","63130","4","425","Bathroom in LL, Full, 9 ft + pour, Partially Finished, Sleeping Area, Sump Pit/Pump","6.00","26","St Louis","Ceiling Fan, Central-Electric, Zoned","26","Conventional","3","Gas","GSTL","799900.00","","Private","805000.00","6/8/2012 12:00:00 AM","805000.00","Cash, Conventional","Sold","6/11/2012 12:01:57 PM","5.00","3/31/2012 12:00:00 AM"
"University City","MO","Creveling","7286","63130","84","0","Full, 9 ft + pour, Poured Concrete","4.00","16","St Louis","Central-Electric","16","Cash","2","Gas","GSTL","829900.00","","Private","840000.00","8/26/2011 12:00:00 AM","840000.00","Cash, Conventional, Other","Sold","8/26/2011 12:00:00 AM","4.00","7/14/2011 12:00:00 AM"
"University City","MO","Creveling","7280","63130","","280","Bathroom in LL, 9 ft + pour, Partially Finished, Poured Concrete, Rec/Family Area, Sleeping Area, Sump Pit/Pump","5.00","0","St Louis","Central-Electric","0","Conventional","2","Gas","GSTL","860000.00","","Private","860000.00","6/7/2012 12:00:00 AM","860000.00","Cash, Conventional","Sold","6/27/2012 11:23:11 AM","5.00","6/7/2012 12:00:00 AM"
